Date_Time,Sid,Did,Station_Pair,Is_Holiday,Holiday_Type,OneHourSlot,Month,Year,Weekday,Passenger_Count
10-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,0,18
10-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,0,5
10-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,0,10
10-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,0,7
10-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,0,7
10-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,0,4
10-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,0,6
10-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,0,12
10-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,0,5
10-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,0,5
10-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,0,9
10-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,0,9
10-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,0,8
11-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,1,3
11-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,1,0
11-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,1,0
11-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,1,0
11-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,1,0
11-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,1,2
11-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,1,7
11-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,1,4
11-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,1,2
11-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,1,4
11-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,1,13
11-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,1,23
11-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,1,2
11-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,1,9
11-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,1,4
11-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,1,8
11-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,1,6
11-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,1,8
11-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,1,11
11-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,1,7
11-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,1,7
11-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,1,6
11-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,1,11
11-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,1,3
12-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,2,1
12-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,2,0
12-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,2,0
12-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,2,0
12-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,2,0
12-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,2,1
12-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,2,10
12-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,2,2
12-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,2,3
12-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,2,5
12-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,2,16
12-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,2,9
12-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,2,5
12-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,2,9
12-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,2,10
12-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,2,5
12-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,2,8
12-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,2,4
12-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,2,6
12-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,2,9
12-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,2,6
12-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,2,8
12-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,2,8
12-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,2,5
13-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,3,2
13-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,3,0
13-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,3,0
13-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,3,0
13-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,3,0
13-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,3,0
13-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,3,5
13-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,3,6
13-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,3,3
13-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,3,6
13-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,3,18
13-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,3,18
13-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,3,10
13-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,3,8
13-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,3,9
13-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,3,4
13-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,3,8
13-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,3,7
13-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,3,8
13-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,3,6
13-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,3,10
13-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,3,12
13-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,3,5
13-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,3,3
14-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,4,2
14-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,4,0
14-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,4,0
14-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,4,0
14-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,4,0
14-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,4,0
14-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,4,7
14-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,4,8
14-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,4,1
14-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,4,4
14-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,4,14
14-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,4,19
14-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,4,9
14-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,4,5
14-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,4,14
14-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,4,9
14-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,4,10
14-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,4,5
14-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,4,5
14-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,4,8
14-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,4,6
14-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,4,4
14-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,4,9
14-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,4,6
15-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,5,1
15-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,5,0
15-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,5,0
15-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,5,0
15-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,5,0
15-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,5,0
15-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,5,6
15-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,5,6
15-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,5,3
15-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,5,2
15-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,5,23
15-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,5,15
15-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,5,5
15-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,5,6
15-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,5,9
15-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,5,11
15-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,5,2
15-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,5,11
15-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,5,7
15-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,5,4
15-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,5,7
15-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,5,7
15-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,5,10
15-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,5,6
16-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,6,6
16-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,6,0
16-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,6,0
16-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,6,0
16-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,6,0
16-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,6,0
16-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,6,3
16-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,6,1
16-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,6,1
16-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,6,2
16-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,6,5
16-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,6,8
16-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,6,2
16-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,6,3
16-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,6,4
16-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,6,5
16-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,6,1
16-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,6,7
16-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,6,7
16-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,6,5
16-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,6,4
16-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,6,6
16-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,6,8
16-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,6,2
17-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,0,2
17-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,0,0
17-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,0,0
17-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,0,0
17-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,0,0
17-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,0,0
17-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,0,1
17-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,0,8
17-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,0,0
17-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,0,5
17-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,0,11
17-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,0,12
17-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,0,6
17-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,0,4
17-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,0,5
17-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,0,7
17-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,0,4
17-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,0,7
17-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,0,5
17-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,0,5
17-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,0,7
17-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,0,12
17-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,0,14
17-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,0,5
18-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,1,3
18-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,1,0
18-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,1,0
18-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,1,0
18-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,1,0
18-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,1,1
18-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,1,8
18-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,1,5
18-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,1,4
18-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,1,4
18-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,1,13
18-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,1,17
18-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,1,2
18-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,1,13
18-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,1,10
18-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,1,8
18-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,1,6
18-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,1,11
18-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,1,13
18-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,1,7
18-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,1,5
18-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,1,5
18-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,1,16
18-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,1,8
19-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,2,1
19-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,2,0
19-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,2,0
19-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,2,0
19-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,2,0
19-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,2,1
19-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,2,5
19-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,2,5
19-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,2,2
19-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,2,1
19-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,2,19
19-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,2,15
19-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,2,7
19-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,2,7
19-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,2,10
19-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,2,5
19-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,2,2
19-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,2,6
19-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,2,4
19-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,2,3
19-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,2,5
19-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,2,9
19-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,2,14
19-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,2,6
20-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,3,1
20-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,3,0
20-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,3,0
20-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,3,0
20-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,3,0
20-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,3,0
20-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,3,1
20-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,3,5
20-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,3,2
20-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,3,6
20-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,3,15
20-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,3,18
20-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,3,6
20-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,3,5
20-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,3,8
20-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,3,4
20-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,3,8
20-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,3,12
20-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,3,8
20-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,3,4
20-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,3,10
20-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,3,12
20-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,3,11
20-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,3,2
21-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,4,2
21-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,4,0
21-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,4,0
21-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,4,0
21-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,4,0
21-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,4,1
21-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,4,5
21-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,4,2
21-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,4,1
21-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,4,3
21-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,4,18
21-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,4,16
21-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,4,7
21-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,4,7
21-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,4,19
21-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,4,6
21-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,4,8
21-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,4,4
21-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,4,8
21-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,4,6
21-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,4,5
21-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,4,4
21-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,4,14
21-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,4,5
22-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,5,2
22-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,5,0
22-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,5,0
22-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,5,0
22-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,5,0
22-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,5,1
22-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,5,3
22-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,5,6
22-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,5,1
22-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,5,9
22-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,5,10
22-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,5,11
22-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,5,7
22-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,5,7
22-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,5,6
22-12-2018 15:00,8,5,Thane Station West-Civil/Court,0,0,16,12,2018,5,4
22-12-2018 16:00,8,5,Thane Station West-Civil/Court,0,0,17,12,2018,5,4
22-12-2018 17:00,8,5,Thane Station West-Civil/Court,0,0,18,12,2018,5,5
22-12-2018 18:00,8,5,Thane Station West-Civil/Court,0,0,19,12,2018,5,7
22-12-2018 19:00,8,5,Thane Station West-Civil/Court,0,0,20,12,2018,5,6
22-12-2018 20:00,8,5,Thane Station West-Civil/Court,0,0,21,12,2018,5,3
22-12-2018 21:00,8,5,Thane Station West-Civil/Court,0,0,22,12,2018,5,8
22-12-2018 22:00,8,5,Thane Station West-Civil/Court,0,0,23,12,2018,5,12
22-12-2018 23:00,8,5,Thane Station West-Civil/Court,0,0,24,12,2018,5,5
23-12-2018 00:00,8,5,Thane Station West-Civil/Court,0,0,1,12,2018,6,3
23-12-2018 01:00,8,5,Thane Station West-Civil/Court,0,0,2,12,2018,6,0
23-12-2018 02:00,8,5,Thane Station West-Civil/Court,0,0,3,12,2018,6,0
23-12-2018 03:00,8,5,Thane Station West-Civil/Court,0,0,4,12,2018,6,0
23-12-2018 04:00,8,5,Thane Station West-Civil/Court,0,0,5,12,2018,6,0
23-12-2018 05:00,8,5,Thane Station West-Civil/Court,0,0,6,12,2018,6,0
23-12-2018 06:00,8,5,Thane Station West-Civil/Court,0,0,7,12,2018,6,3
23-12-2018 07:00,8,5,Thane Station West-Civil/Court,0,0,8,12,2018,6,3
23-12-2018 08:00,8,5,Thane Station West-Civil/Court,0,0,9,12,2018,6,2
23-12-2018 09:00,8,5,Thane Station West-Civil/Court,0,0,10,12,2018,6,2
23-12-2018 10:00,8,5,Thane Station West-Civil/Court,0,0,11,12,2018,6,5
23-12-2018 11:00,8,5,Thane Station West-Civil/Court,0,0,12,12,2018,6,7
23-12-2018 12:00,8,5,Thane Station West-Civil/Court,0,0,13,12,2018,6,6
23-12-2018 13:00,8,5,Thane Station West-Civil/Court,0,0,14,12,2018,6,3
23-12-2018 14:00,8,5,Thane Station West-Civil/Court,0,0,15,12,2018,6,5
